review_text,stars
با سلام و ادب کتاب بوف کور در مورد نقص انسان صحبت میکنه، انسانی که بی نهایت است و اگر در راه مستقیم خودش قرار نگیره به یک بی نهایت غلط و متوهم و کور میرسه که در اون بی نهایت خودش در دنیای خودش خدایی میکنه و البته لذت واقعی و کامل شدن حقیقی را درک نخواهد کرد... به عدد انسان های زمین راه وجود داره و البته بسیاری از این راه ها به مقاصدی ختم میشوند که جز تباهی و نیستی برای انسان حاصل نمیکنه و تنها راهی که درست است و انسان رو به کاملترین حالت خودش هدایت میکنه صراط مستقیم است «الحمدلله الذی هدانا لهذا و ما کنا لنهتدی لولا ان هدانا الله»,5
خووب,2
حقیقتا من خیلی متوجه ماجرا نشدم. یک جورهایی انگار یک سری توهمات نوشته شده بود. در کل این کتاب اصلا سلیقه من نبود.,3
بوف کور یکی از جذابترین کتاب هاست که با خوندن هر صفحه اش دوست دارید ادامه اش رو هم بخونید و نمیتونید کنارش بگذارید اما وقتی این کتاب رو میخونید وارد تاریکی ای میشید که هیچ نقطه‌ی روشنی نداره پس این کتاب به افرادی که داستان هایی با فضای روشن و انگیزشی و مثبت نگری دوست دارند، توصیه نمیشه,5
کتاب بوف کور را بالاخره بعد از سال ها خوندم کتابی که بعداز شنیدن اسم اش و دسم صادق هدایت که اولین بار ۲۰ سالم بود بعدا زا ۱۸ سال این کتاب را خواندم. همیشه به خاطر ترسی که از دیگران شنیده بودم درباره محتوای کتاب جرات نمیکردم علارغم میل باطنی ام مطالعه کنم. درباره کتاب باید بگم که کتاب بوف کور به نظرم در نوع خودش شک اثر ادبی شاهکار است که هدایت به زیبایی آن را خلق کرده نتیجه ای که وز محتوا و بافت داستان گرفتم این بود که این اثر در عین حال که یک متن ادبی کم‌نظیر است اما حکایت از ذهن مالیخولیایی هدایت دارد متن کتاب نشان می‌دهد که هدایت حقیقتا فردی پوچ گرا و افسرده هست که از زندگی و و خودش و همه آدم های اطرافش و همینطور فرهنگ سنتی زمانه خودش بیزار بوده و این بیزاری و ناامیدی را تبدیل به خلق یک اثر ادبی کرده موضوع داستان خیلی جذاب و گیرا بوده و همین طور خوب شخصیت پردازی شده. خواندن این کتاب را فقط به افرادی که از این سبک رمان ها لذت می‌برند و دارای روحیه سالم و مثبت هستند پیشنهاد میکنم,5
عالی بود ممنون,5
به جای معنی کلمات در آخر کتاب در پاورقی معنی ها را بیاورید ا,3
خیلی گنگ بود اخرش اصن منظورشو نفهمیدم,2
حس عجیبی داشت خوندن این کتاب,5
خوندنش مساویست با اتلاف زمان و آلوده کردن روح ، به قول بنده خدا ،نویسنده ی حرام...کاذب ذلالت,1
به نظرم برای شروع کتاب خیلی سنگینیه! حسی که موقع خوندن کتاب داشتم، مثل قرار گرفتن تو یه فضای مه آلود بود. تاریک،مبهم.,1
خیلی مزخرف بود :),1
عالی ترین کتاب,5
بنظر منکه هر اثر خلاقانه ای ک از نظر ادبی هم بسیار قوی هست رو ک نباید ستایش کرد مهم جان مطلبه,3
حرف نداره، تخیل صادق هدایت نظیر نداره، داستان غم انگیزه اما به معنای واقعی کلمه واقعاً سورئالِ (دور از واقعیت، تخیلی) بنظرم اگر دوست دارید نویسنده ماهری شوید کتاب بوف کور جزو کتاب هایی است که باید حتماً بخوانید,5
به نظرم یه شاهکاره ! بعضی مواقع باید از حصار ذهنی بیرون جست,5
یک کتاب پر از تکرار و حرف های تکراری و بیهوده! روی هم رفته بیست صفحه داستان نداره، ارزش خوندن ندارههههه,1
سنگین و بازتاب دهنده بخش های تاریک زندگی,5
چه کتابی زیباتر از اثر صادق هدایت عزیز✨,5
کتاب خوب و خاصی در سبک سورئال بود. و در اخر شما رو با انبوهی سوالات بی جواب باقی میذاره…,5
جالب نبود...وقت هدر کن و سرشار از ناامیدی...,1
من خودم کسی هستم که آمدم نقد طولانی ای برضد کتاب بنویسم و بگویم آن را به هیچ وجه نخوانید اما با دیدن نظرات دیدگاهم تغییر کرد و فهمیدم این کتاب با همه ی بی معنایی اش شما را به دنیای مشوش یک فرد میبرد و گاهی بد نیس از زاویه ای دیگر(و گاها تاریک) به قضایا بنگرید و اصولا کارکردش در همین بی معنا بودنش است. به یکبار خواندنش می‌ارزد و البته سعی کنید با اطلاعات راجع به شخصیت هدایت، سبک سورئال و خواندن نظرات و نقد ها راجع به این کتاب آنرا شروع کنید ...,4
از لحاظ ادبی فوق العاده، توصیفات دقیق و خفن! ولی شخصا متنفرم از صادق هدایت! واقعا احساس میکنم آدم سالمی نبوده و لجم میگرفت از خوندن بوف کور... واقعا روانی کننده بود داستانش و حس میکنم تو حال طبیعی همچین داستانی به ذهن آدمیزاد نمیرسه! خدابیامرزدش!,4
بنظرم کتاب زیاد جذابیت خاصی برا من نداشت,4
hh,3
برای درک بهتر حداقل باید دوبار بخوانیدش.,5
یکی از بهترین کتابایی که خوندم شاهکار بود درسته که درک کتاب مشکله ولی قطعا و بدون شک صادق هدایت یکی از بهترین نویسندگان ایرانی است که در دنیا نظیر نداره صادق هدایت از لحاظ فکری از مردم زمانه خودشان و حتی مردم الان خیلی جلوتر بودن و مردی بودن با درک و آگاهی و سطح شعور و منطق بسیار بالا...,5
